15	32	4.38052e+09	4.35754e+09	4.32052e+09	4.25868e+09	4.21023e+09	4.17268e+09	4.17483e+09	4.14262e+09	4.13319e+09	4.1335e+09	4.14837e+09	4.13928e+09	4.13926e+09	10.1129	2.84213	1.03636	0.74312	0.612307	0.582536	0.544985	0.510105	0.465792	0.486774	0.426027	0.500886	0.438563	
20	32	4.26535e+09	4.24844e+09	4.20975e+09	4.15299e+09	4.11075e+09	4.07822e+09	4.06317e+09	4.05217e+09	4.05514e+09	4.05379e+09	4.0569e+09	4.0588e+09	4.05949e+09	13.4387	3.92401	1.4401	1.02622	0.843015	0.793188	0.737773	0.690387	0.624015	0.652116	0.577621	0.67563	0.589359	
25	32	4.00516e+09	3.99083e+09	3.95531e+09	3.90993e+09	3.86765e+09	3.84392e+09	3.83016e+09	3.82605e+09	3.81817e+09	3.82804e+09	3.8262e+09	3.82894e+09	3.82955e+09	16.9985	4.62346	1.76967	1.25655	1.03302	0.993824	0.922489	0.865765	0.775254	0.809176	0.724453	0.844353	0.735859	
50	32	2.77226e+09	2.76324e+09	2.75572e+09	2.73673e+09	2.72354e+09	2.71143e+09	2.70304e+09	2.70528e+09	2.70582e+09	2.70979e+09	2.71178e+09	2.71374e+09	2.71569e+09	33.4614	9.83313	3.75444	2.63241	2.1503	2.04707	1.88985	1.74179	1.56671	1.63674	1.44302	1.70332	1.47597	
80	32	2.02223e+09	2.01435e+09	2.01095e+09	2.0075e+09	2.00821e+09	2.01148e+09	2.0086e+09	2.01052e+09	2.01233e+09	2.01617e+09	2.03788e+09	2.01433e+09	2.0177e+09	53.7203	14.9335	5.67434	4.03529	3.34808	3.25838	3.00601	2.81503	2.50742	2.61286	2.31221	2.72885	2.36773	
100	32	1.74713e+09	1.73696e+09	1.73188e+09	1.73534e+09	1.73804e+09	1.74081e+09	1.74585e+09	1.742e+09	1.74334e+09	1.74752e+09	1.74467e+09	1.74125e+09	1.74736e+09	67.112	18.6456	7.16628	5.03468	4.18912	4.06749	3.79005	3.48801	3.11714	3.25531	2.88213	3.41085	2.96085	
150	32	1.41342e+09	1.40471e+09	1.39876e+09	1.3962e+09	1.40342e+09	1.41111e+09	1.41043e+09	1.40952e+09	1.41133e+09	1.41355e+09	1.41096e+09	1.41004e+09	1.4072e+09	100.462	28.5777	10.8404	7.62216	6.30046	6.17594	5.72157	5.31627	4.72637	4.92242	4.3509	5.14207	4.43944	
200	32	1.19344e+09	1.19012e+09	1.19121e+09	1.19345e+09	1.20219e+09	1.2114e+09	1.21369e+09	1.21887e+09	1.21658e+09	1.21975e+09	1.21591e+09	1.21986e+09	1.21701e+09	133.802	38.2104	14.3034	10.0683	8.3837	8.21097	7.57186	7.08186	6.29711	6.58086	5.77952	6.87026	5.95162	
300	32	9.49659e+08	9.55936e+08	9.51882e+08	9.53349e+08	9.65018e+08	9.63601e+08	9.57072e+08	9.63598e+08	9.66967e+08	9.77536e+08	9.78265e+08	9.6936e+08	9.6906e+08	200.649	56.3606	21.6575	15.1685	12.5286	12.214	11.4202	10.6012	9.42526	9.88603	8.66958	10.3027	8.93837	
400	32	8.08788e+08	8.05709e+08	8.01991e+08	7.97836e+08	8.13392e+08	8.11734e+08	8.11172e+08	8.06295e+08	8.12039e+08	8.19499e+08	8.19299e+08	8.27204e+08	8.20713e+08	267.514	79.216	30.067	20.9688	17.2235	16.6454	15.3174	14.226	12.6154	13.1702	11.6028	13.7221	11.926	
500	32	7.3495e+08	7.25678e+08	7.30108e+08	7.31895e+08	7.41665e+08	7.43428e+08	7.47176e+08	7.49835e+08	7.41652e+08	7.49276e+08	7.41828e+08	7.61034e+08	7.39753e+08	334.243	100.019	38.3788	26.4454	21.5891	20.9854	19.2421	17.8259	15.9105	16.4607	14.4965	17.167	14.8967	
600	32	6.90896e+08	6.75077e+08	6.89589e+08	6.95562e+08	7.03349e+08	7.06588e+08	7.13229e+08	7.14167e+08	7.01483e+08	7.12158e+08	6.88549e+08	7.29957e+08	7.01578e+08	402.149	113.322	43.0356	30.0149	25.0315	24.7323	22.9202	21.3117	18.8786	19.6916	17.3794	20.6583	17.9103	
700	32	6.56074e+08	6.41844e+08	6.6022e+08	6.68608e+08	6.79056e+08	6.80739e+08	6.87561e+08	6.90632e+08	6.73664e+08	6.86892e+08	6.54586e+08	6.99987e+08	6.73783e+08	468.147	137.966	51.6662	36.2151	30.1256	29.1543	27.0623	25.1165	22.1901	22.9938	20.3115	24.1249	20.8957	
800	32	6.28447e+08	6.11834e+08	6.33511e+08	6.42911e+08	6.56018e+08	6.55194e+08	6.59681e+08	6.63076e+08	6.47463e+08	6.59793e+08	6.23034e+08	6.73785e+08	6.47133e+08	535.786	157.587	59.2967	41.5952	34.5413	33.7452	31.0984	28.7809	25.487	26.4078	23.2201	27.4946	23.8801	
900	32	6.1447e+08	6.00038e+08	6.21031e+08	6.28547e+08	6.42759e+08	6.37609e+08	6.46156e+08	6.48377e+08	6.26913e+08	6.43702e+08	6.08129e+08	6.53238e+08	6.31249e+08	605.317	168.599	64.6583	45.6725	38.0929	37.4508	34.6123	31.9518	28.2957	29.497	25.9877	30.8603	26.7629	
1000	32	6.04612e+08	5.93993e+08	6.14448e+08	6.23808e+08	6.33696e+08	6.32359e+08	6.3753e+08	6.41916e+08	6.21365e+08	6.36742e+08	6.01604e+08	6.41244e+08	6.21801e+08	668.743	195.716	73.9904	52.3772	43.2984	41.8848	38.7868	36.1596	31.786	32.8664	28.969	34.4006	29.8869	
