1100	32	1.37019e+07	1.39257e+07	1.3566e+07	1.34809e+07	1.24549e+07	1.3001e+07	1.32317e+07	1.30048e+07	1.41546e+07	1.23366e+07	1.20239e+07	1.36781e+07	1.34299e+07	480.252	135.99	42.349	32.6131	26.8318	23.4865	21.2386	20.6563	21.3914	22.0725	23.8929	21.8584	26.0586	
1200	32	1.15988e+07	1.10076e+07	1.18006e+07	1.23875e+07	1.11248e+07	1.17907e+07	1.0899e+07	1.07944e+07	1.07653e+07	1.05232e+07	1.09481e+07	1.10466e+07	1.09974e+07	523.945	147.603	46.491	35.8161	29.3125	25.7462	23.1884	22.4975	23.338	24.1578	26.0876	23.9053	28.5167	
100	32	1.82483e+09	1.89524e+09	1.84352e+09	1.87624e+09	1.85442e+09	1.89672e+09	1.87163e+09	1.8669e+09	1.87054e+09	1.84989e+09	1.89658e+09	1.8841e+09	1.8574e+09	67.1301	18.381	5.54411	4.29461	3.52491	3.09254	2.88614	2.81789	2.72876	2.96901	2.67712	3.25204	2.91462	
200	32	1.27018e+09	1.30997e+09	1.36154e+09	1.31594e+09	1.28778e+09	1.31993e+09	1.3305e+09	1.32521e+09	1.33166e+09	1.33947e+09	1.33436e+09	1.30535e+09	1.308e+09	133.735	36.2502	10.9885	8.51375	7.03953	6.20419	5.75905	5.62826	5.46041	5.93895	5.36503	6.50659	5.84396	
300	32	9.93044e+08	1.01872e+09	1.03654e+09	1.07272e+09	1.01481e+09	1.02224e+09	1.10049e+09	9.99294e+08	1.05055e+09	1.04287e+09	1.03802e+09	1.09448e+09	9.83466e+08	200.795	52.2595	15.589	12.2247	10.2128	9.14218	8.55171	8.42951	8.16963	8.86826	8.01836	9.73474	8.76014	
400	32	8.50761e+08	8.79639e+08	8.60306e+08	8.62914e+08	8.98768e+08	8.27963e+08	8.27192e+08	8.45843e+08	8.01095e+08	8.93371e+08	8.02955e+08	8.22001e+08	8.82378e+08	269.276	70.0059	20.8848	16.297	13.7125	12.1786	11.4113	11.2018	10.9097	11.8285	10.7198	13.0343	11.6783	
500	32	7.86611e+08	7.40339e+08	7.97102e+08	8.02913e+08	8.66249e+08	7.91848e+08	7.79766e+08	7.5798e+08	8.25121e+08	7.48985e+08	7.24614e+08	8.43975e+08	8.12944e+08	335.117	92.4359	27.5792	21.2486	17.449	15.4311	14.3345	13.9818	13.6483	14.8549	13.3934	16.2909	14.6263	
600	32	7.42603e+08	6.96994e+08	7.07699e+08	7.29563e+08	6.63958e+08	7.16209e+08	7.40063e+08	8.14846e+08	6.89364e+08	7.57585e+08	7.49128e+08	6.28153e+08	7.01177e+08	402.351	103.753	31.3013	24.6228	20.6512	18.3071	17.1447	16.7873	16.3354	17.7492	16.0393	19.4902	17.5273	
700	32	7.21119e+08	7.1764e+08	6.80579e+08	6.45696e+08	7.10087e+08	6.41665e+08	7.18009e+08	7.53648e+08	6.63967e+08	7.14321e+08	7.36558e+08	6.71605e+08	7.00654e+08	469.089	129.004	38.5178	29.9213	24.6904	21.8446	20.2437	19.7955	19.0963	20.8279	18.8296	22.8268	20.5344	
800	32	7.06814e+08	6.65491e+08	6.71563e+08	6.90553e+08	7.31667e+08	6.75784e+08	6.11639e+08	7.0431e+08	6.21335e+08	6.16215e+08	6.35476e+08	5.94799e+08	6.7281e+08	534.824	138.811	41.9398	32.7944	27.3512	24.3762	22.883	22.4792	21.8212	23.6929	21.44	26.0366	23.3713	
900	32	7.0044e+08	6.81861e+08	6.5016e+08	6.80282e+08	6.22696e+08	5.88041e+08	6.29734e+08	6.90908e+08	7.70235e+08	6.0721e+08	6.26084e+08	6.05021e+08	6.12005e+08	603.003	157.36	46.5342	36.6855	30.8877	27.4987	25.7268	25.211	24.527	26.6911	24.0669	29.2518	26.297	
1000	32	6.97173e+08	6.16258e+08	6.60876e+08	6.36364e+08	6.09092e+08	6.35546e+08	6.25473e+08	5.77209e+08	6.03053e+08	6.15638e+08	6.55773e+08	6.39465e+08	6.66727e+08	669.738	173.305	51.8196	40.2492	33.8389	30.1916	28.4583	27.9049	27.1796	29.5275	26.7095	32.433	29.1767	
1100	32	6.84875e+08	6.15958e+08	6.97775e+08	6.84503e+08	6.64508e+08	6.22279e+08	6.03374e+08	6.16981e+08	6.41224e+08	6.31237e+08	6.87766e+08	6.05569e+08	6.53047e+08	736.762	204.235	60.3564	46.6243	38.3429	33.9438	31.6182	30.8972	30.0381	32.6984	29.5141	35.9658	32.1866	
1200	32	6.76887e+08	6.77106e+08	5.07447e+08	5.40537e+08	6.11052e+08	6.46876e+08	5.97272e+08	6.216e+08	6.21304e+08	5.54613e+08	6.18512e+08	6.50155e+08	6.4931e+08	802.321	208.744	62.4294	48.9308	40.7933	36.5466	34.2	33.6222	32.7543	35.606	32.1008	39.2296	35.3396	
