100	32	1.74713e+09	1.73696e+09	1.73188e+09	1.73534e+09	1.73804e+09	1.74081e+09	1.74585e+09	1.742e+09	1.74334e+09	1.74752e+09	1.74467e+09	1.74125e+09	1.74736e+09	67.0483	19.8417	7.40743	5.23955	4.30284	4.11429	3.805	3.5501	3.16821	3.30006	2.93996	3.44392	2.99379	
150	32	1.41342e+09	1.40471e+09	1.39876e+09	1.3962e+09	1.40342e+09	1.41111e+09	1.41043e+09	1.40952e+09	1.41133e+09	1.41355e+09	1.41096e+09	1.41004e+09	1.4072e+09	100.661	27.9555	10.5635	7.52022	6.29939	6.08776	5.68465	5.27001	4.73298	4.94996	4.3831	5.17894	4.51014	
200	32	1.19344e+09	1.19012e+09	1.19121e+09	1.19345e+09	1.20219e+09	1.2114e+09	1.21369e+09	1.21887e+09	1.21658e+09	1.21975e+09	1.21591e+09	1.21986e+09	1.21701e+09	134.031	37.3896	14.3987	10.2513	8.49971	8.31076	7.71539	7.0952	6.32364	6.63824	5.8294	6.95238	5.99674	
300	32	9.49659e+08	9.55936e+08	9.51882e+08	9.53349e+08	9.65018e+08	9.63601e+08	9.57072e+08	9.63598e+08	9.66967e+08	9.77536e+08	9.78265e+08	9.6936e+08	9.6906e+08	201.102	56.5178	21.4377	15.0952	12.6617	12.2424	11.5048	10.7141	9.54585	9.96228	8.74565	10.3771	9.00013	
400	32	8.08788e+08	8.05709e+08	8.01991e+08	7.97836e+08	8.13392e+08	8.11734e+08	8.11172e+08	8.06295e+08	8.12039e+08	8.19499e+08	8.19299e+08	8.27204e+08	8.20713e+08	267.828	79.5605	29.4502	20.782	17.234	16.6113	15.4035	14.249	12.7112	13.2634	11.6454	13.8898	12.0272	
500	32	7.3495e+08	7.25678e+08	7.30108e+08	7.31895e+08	7.41665e+08	7.43428e+08	7.47176e+08	7.49835e+08	7.41652e+08	7.49276e+08	7.41828e+08	7.61034e+08	7.39753e+08	334.368	93.6382	35.6674	25.6351	21.383	20.8879	19.1803	17.8991	15.8798	16.5306	14.5554	17.3085	15.0065	
600	32	6.90896e+08	6.75077e+08	6.89589e+08	6.95562e+08	7.03349e+08	7.06588e+08	7.13229e+08	7.14167e+08	7.01483e+08	7.12158e+08	6.88549e+08	7.29957e+08	7.01578e+08	401.975	113.866	43.2169	30.6331	25.5785	25.0581	23.1099	21.4351	19.0672	19.8703	17.5273	20.8731	18.0401	
700	32	6.56074e+08	6.41844e+08	6.6022e+08	6.68608e+08	6.79056e+08	6.80739e+08	6.87561e+08	6.90632e+08	6.73664e+08	6.86892e+08	6.54586e+08	6.99987e+08	6.73783e+08	468.991	138.526	51.9654	36.7343	30.3503	29.3793	27.181	25.1283	22.2784	23.2346	20.3734	24.3	21.0839	
800	32	6.28447e+08	6.11834e+08	6.33511e+08	6.42911e+08	6.56018e+08	6.55194e+08	6.59681e+08	6.63076e+08	6.47463e+08	6.59793e+08	6.23034e+08	6.73785e+08	6.47133e+08	534.855	150.461	58.1749	41.2013	34.005	33.4351	31.0933	28.8312	25.4558	26.5597	23.3213	27.7478	24.0091	
900	32	6.1447e+08	6.00038e+08	6.21031e+08	6.28547e+08	6.42759e+08	6.37609e+08	6.46156e+08	6.48377e+08	6.26913e+08	6.43702e+08	6.08129e+08	6.53238e+08	6.31249e+08	602.828	179.387	68.9501	47.887	39.5969	38.5228	34.9911	32.3598	28.7663	29.8169	26.2746	31.2395	27.0778	
1000	32	6.04612e+08	5.93993e+08	6.14448e+08	6.23808e+08	6.33696e+08	6.32359e+08	6.3753e+08	6.41916e+08	6.21365e+08	6.36742e+08	6.01604e+08	6.41244e+08	6.21801e+08	668.58	188.606	74.1096	51.541	43.0304	42.3008	39.3998	35.9646	31.9429	33.2759	29.1635	34.7534	30.185	
