200	1	3.79781e+07	2.96209e+07	2.94099e+07	3.01783e+07	3.13648e+07	2.99974e+07	2.97801e+07	2.98792e+07	44.4892	46.3367	46.325	46.3247	46.3175	46.3215	46.3259	46.3177	
300	1	2.2675e+07	1.71718e+07	1.72007e+07	1.71317e+07	1.7662e+07	1.69667e+07	1.71813e+07	1.74435e+07	66.7333	69.4949	69.486	69.492	69.4889	69.4871	69.4829	69.4837	
400	1	1.54638e+07	1.16815e+07	1.16462e+07	1.16093e+07	1.1769e+07	1.15706e+07	1.15852e+07	1.18377e+07	88.9401	92.8226	92.7519	92.8423	92.8734	92.8711	92.9192	92.8723	
500	1	1.13201e+07	8.08021e+06	8.06591e+06	8.13447e+06	8.22099e+06	8.55571e+06	8.10508e+06	8.07605e+06	111.299	116.083	116.121	115.948	116.097	116.022	116.117	116.057	
600	1	8.55443e+06	6.12573e+06	6.37528e+06	6.32851e+06	6.20053e+06	6.20679e+06	6.29958e+06	6.25999e+06	133.7	139.21	139.267	139.183	139.334	139.289	139.123	139.105	
700	1	6.7519e+06	4.80138e+06	4.73465e+06	4.8447e+06	4.70788e+06	4.65727e+06	4.88739e+06	4.77743e+06	155.922	162.499	162.48	162.365	162.431	162.401	162.426	162.369	
800	1	5.39712e+06	3.88695e+06	3.79477e+06	3.75665e+06	3.81456e+06	3.86049e+06	3.97464e+06	3.70036e+06	178.29	185.715	185.622	185.549	185.651	185.559	185.579	185.626	
900	1	4.40732e+06	3.20772e+06	3.05673e+06	3.17923e+06	3.15576e+06	3.19371e+06	3.13339e+06	3.2547e+06	200.477	208.929	208.923	208.804	208.832	208.922	208.862	208.805	
1000	1	3.71889e+06	2.8314e+06	2.76194e+06	2.49929e+06	2.57808e+06	2.63093e+06	2.55882e+06	2.54901e+06	222.81	232.146	232.013	232.008	232.899	232.982	232.921	232.999	
1100	1	3.19842e+06	2.01194e+06	2.12435e+06	2.05793e+06	2.28528e+06	2.14512e+06	2.36823e+06	2.21699e+06	245.099	255.245	255.428	255.325	255.317	255.28	255.274	255.243	
1200	1	2.79015e+06	2.05117e+06	1.85654e+06	1.75309e+06	2.04513e+06	2.09476e+06	1.94371e+06	1.87748e+06	267.189	278.59	278.382	278.46	278.463	278.602	278.512	278.548	
